Q9NXB0	MKS1
Q8TF32	ZNF431
Q16719	KYNU
Q96I65	EIF4G1
Q6PEW6	FRMD4B
P31371	FGF9
P30040	ERP29
Q02127	DHODH
B4DEF9	cDNA FLJ59241, highly similar to Transducin-like enhancer protein 1 {ECO:0000313|EMBL:BAG57070.1}
Q16720	ATP2B3
P17081	RHOQ
A8K7W3	cDNA FLJ75780, highly similar to Homo sapiens SGT1, suppressor of G2 allele of SKP1 (SUGT1), mRNA {E
B4DEF4	cDNA FLJ60434, highly similar to Cleavage and polyadenylation specificity factor 160 kDa subunit {EC
Q9UBH0	IL36RN
A0A1W2PPC3	PIGT
F5H459	AP3S1
Q9UBH6	XPR1
P31358	CD52
Q9P2X0	DPM3
Q96I51	RCC1L
Q8TF20	ZNF721
B4DEH4	cDNA FLJ53618, highly similar to Eukaryotic translation initiation factor 3 subunit 6-interacting pr
P29034	S100A2
Q9P2X3	IMPACT
P29033	GJB2
P82909	MRPS36
Q9P2X7	DEC1
P31350	RRM2
Q8TEQ6	GEMIN5
Q71F56	MED13L
Q96I59	NARS2
Q8TEQ8	PIGO
Q96HT8	MRFAP1L1
Q96HT3	POLR1C
G3V1J5	DIS3
Q6FHW3	DF
Q58EZ8	GEMIN5
Q6FI81	CIAPIN1
Q8TEP8	CEP192
U3LVN1	IL4
O60587	FTF
O60583	CCNT2
Q5T6F0	DCAF12
A6NMS2	PRPS2
A6NMS3	OR5K4
Q5T6F6	NR5A1
Q5T6F7	NR5A1
Q9UBI1	COMMD3
E5RI09	ENO3
B4DEG7	cDNA FLJ59238, highly similar to SNW domain-containing protein 1 {ECO:0000313|EMBL:BAG57078.1}
Q15404	RSU1
Q9UBI6	GNG12
B4DEI3	cDNA FLJ57715, highly similar to Voltage-dependent anion-selective channel protein 1 {ECO:0000313|EM
B7Z2L0	BCAP29
A8K897	Nuclear pore complex protein Nup93 {ECO:0000256|RuleBase:RU364035}
Q16739	UGCG
Q9UBI4	STOML1
Q9P2Y4	ZNF219
E5RHP4	PPP2CA
Q9P2Y5	UVRAG
Q15406	NR6A1
F5H442	TSG101
E5RHP3	CNOT8
A8K899	cDNA FLJ77724, highly similar to Homo sapiens transcriptional adaptor 3 (NGG1 homolog, yeast)-like (
B1ANY3	FAM220BP
Q04771	ACVR1
Q96HS1	PGAM5
Q8TF11	V-type proton ATPase subunit H {ECO:0000256|PIRNR:PIRNR032184}
Q58EY4	SMARCC1
Q02108	GUCY1A1
E9PKJ0	WLS
P17066	HSPA6
Q58EY0	RORB
Q96HR8	NAF1
O60595	IL12A
Q8TF09	DYNLRB2
A6NMT0	DBX1
Q16740	CLPP
P45983	MAPK8
P43320	CRYBB2
P05089	ARG1
P45985	MAP2K4
A8K7Y5	cDNA FLJ78397, highly similar to Homo sapiens zinc finger protein 658 (ZNF658), mRNA {ECO:0000313|EM
P45984	MAPK9
Q9UBJ2	ABCD2
B4DEH8	PABPN1
Q59GM9	Alpha-1,4 glucan phosphorylase {ECO:0000256|RuleBase:RU000587}
Q2M1Z3	ARHGAP31
H0Y4E0	UCHL5
Q59GM6	PTK2 protein tyrosine kinase 2 isoform b variant {ECO:0000313|EMBL:BAD92320.1}
B7Z4M3	Adenylyl cyclase-associated protein {ECO:0000256|RuleBase:RU000647}
Q59GM4	PTK2B protein tyrosine kinase 2 beta isoform a variant {ECO:0000313|EMBL:BAD92322.1}
B7ZW15	Uncharacterized protein {ECO:0000313|EMBL:AAI71813.1}
Q24JU4	EIF3A
Q9P212	PLCE1
A0A0C4DG62	ARL6IP4
Q9P215	POGK
Q7L1S5	CHST9
Q8TDD1	DDX54
Q9P218	COL20A1
Q8TDD2	SP7
A0A0C4DFU5	OR6K3
Q9P219	CCDC88C
E7ETD8	PPP1CB
A0A0C4DFU4	LY9
Q8TDD0	Mutated cytochrome P-450c11 protein {ECO:0000313|EMBL:AAL84813.1}
Q6IQ50	NOTCH2
B4DGE7	cDNA FLJ61235, weakly similar to WD repeat protein YBL104C {ECO:0000313|EMBL:BAG57758.1}
Q08AN1	ZNF616
A6NNW6	ENO4
B4DGE1	AP1G1
Q96GG9	DCUN1D1
Q6IQ55	TTBK2
Q6IPT4	CYB5RL
B4DGE3	cDNA FLJ60494, highly similar to Homo sapiens SEC31-like 2 (SEC31L2), transcript variant 1, mRNA {EC
Q59GL9	Inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase beta variant {ECO:0000313|EMBL
B4DGG0	cDNA FLJ58989, moderately similar to ADP-ribosylation factor-like protein 2 {ECO:0000313|EMBL:BAG577
B7Z4N2	cDNA FLJ50581, highly similar to AP-2 complex subunit mu-1 {ECO:0000313|EMBL:BAH12618.1}
F5H148	RRN3
P08729	KRT7
Q59GL5	Glutamate receptor, ionotropic, AMPA 1 variant {ECO:0000313|EMBL:BAD92331.1}
P08727	KRT19
Q08AM6	VAC14
Q9P1Q0	VPS54
C9JEP0	ICA1L
A0A0G2JIC1	MSH5
Q9P1Q5	OR1A1
O60218	AKR1B10
Q9P227	ARHGAP23
E9PGT1	TSN
O60216	RAD21
Q8TDC0	MYOZ3
Q96GF1	RNF185
A0A0C4DFT5	SLC26A6
B1APR7	EYA3
Q8TDC3	BRSK1
A0A0C4DG53	RORA
Q6IPU0	CENPP
B4DGF9	cDNA FLJ56609, highly similar to RB1-inducible coiled-coil protein 1 {ECO:0000313|EMBL:BAG57770.1}
A2RRA7	NIPBL
B4DGF6	cDNA FLJ59294, highly similar to HECT, UBA and WWE domain-containing protein 1 {ECO:0000313|EMBL:BAG
B4DGF8	cDNA FLJ57877, highly similar to Cleavage and polyadenylation specificity factor 7 {ECO:0000313|EMBL
B4DGF1	cDNA FLJ56479, highly similar to Eukaryotic translation initiation factor 4 gamma 1 {ECO:0000313|EMB
A0A1X7SBR1	PRICKLE2
F6V3V1	PICK1
E9PGU0	LDB2
B4DGH0	cDNA FLJ60107, highly similar to DNA replication complex GINS protein PSF1 {ECO:0000313|EMBL:BAG5778
Q8N205	SYNE4
F5H136	TCP1
Q59H03	Uncharacterized protein {ECO:0000313|EMBL:BAD92193.1}
Q9P232	CNTN3
B7Z4K7	cDNA FLJ52868, highly similar to Single-stranded DNA-binding protein 2 {ECO:0000313|EMBL:BAH12593.1}
Q9P1R6	HDCMC29P {ECO:0000313|EMBL:AAF65184.1}
A0A0C4DFW9	TP73
Q7L1Q6	BZW1
Q96GE5	ZNF799
A6NNY8	USP27X
P08700	IL3
Q8N201	INTS1
B4DGG3	cDNA FLJ50954, highly similar to DEP domain-containing protein 5 {ECO:0000313|EMBL:BAG57774.1}
A8K9A9	cDNA FLJ77744, highly similar to Homo sapiens kallikrein B, plasma (Fletcher factor) 1 (KLKB1), mRNA
A0A1X7SBS4	TEAD3
Q96GE6	CALML4
Q8TDB6	DTX3L
Q6IQ32	ADNP2
Q8N1N5	CRIPAK
Q8N1N4	KRT78
Q6IQ49	SDE2
P08708	RPS17
A6NNZ2	TUBB8B
B7Z4L2	cDNA FLJ52969, highly similar to 3-oxo-5-alpha-steroid 4-dehydrogenase 1 {ECO:0000313|EMBL:BAH12598.
B7Z4L4	RPN1
Q9P241	ATP10D
Q59GN5	MAP kinase-interacting serine/threonine kinase 2 variant {ECO:0000313|EMBL:BAD92311.1}
Q9P242	NYAP2
Q9P243	ZFAT
P08709	F7
Q9P244	LRFN1
I1Y8W7	SIRT1
Q59GN1	Proteasome subunit beta {ECO:0000256|RuleBase:RU004203}
Q9P246	STIM2
Q5T4W7	ARTN
Q96GD0	PDXP
A0A0C4DG76	HEPH
B4DGH7	cDNA FLJ58169, highly similar to Anaphase-promoting complex subunit 2 (APC2)(Cyclosome subunit 2) {E
B4DGH9	cDNA FLJ58772, highly similar to Fragile X mental retardation syndrome-related protein 1 {ECO:000031
Q96GD4	AURKB
Q8TDA2	BCR/ABL fusion
Q96GD3	SCMH1
Q6IPS5	SMC2
B4DGH6	cDNA FLJ57364, highly similar to Puromycin-sensitive aminopeptidase {ECO:0000313|EMBL:BAG57787.1}
P08758	ANXA5
Q08AJ6	ANP32A
F5H198	DDB1
B7Z4I3	cDNA FLJ53424, highly similar to Mus musculus cytoplasmic FMR1 interacting protein 2 (Cyfip2), mRNA 
O00585	CCL21
Q7L1W4	LRRC8D
Q8TDI0	CHD5
O00587	MFNG
E9PGW7	MED22
Q59GQ0	Actin related protein 2/3 complex subunit 1A variant {ECO:0000313|EMBL:BAD92296.1}
P19404	NDUFV2
Q9P1L6	PRO0929 {ECO:0000313|EMBL:AAF71035.1}
A0A0C4DFY8	CNPY3
O00590	ACKR2
P21728	DRD1
B4DGA6	cDNA FLJ60106, highly similar to Dachshund homolog 2 {ECO:0000313|EMBL:BAG57717.1}
P0C6T2	OST4
O00592	PODXL
O00591	GABRP
Q8N264	ARHGAP24
Q6IPX4	RPS16
Q8TDH9	BLOC1S5
A0A1P0B7D2	MAPK10
P07437	TUBB
Q7L1V2	MON1B
Q59H14	PREDICTED: integrin, alpha D variant {ECO:0000313|EMBL:BAD92182.1}
P80098	CCL7
A0A0C4DFX2	FRY
Q59H15	SAM domain-and HD domain-containing protein 1 variant {ECO:0000313|EMBL:BAD92181.1}
Q7L273	KCTD9
A0A0C4DFX5	OR51T1
Q9P1M2	PRO0412 {ECO:0000313|EMBL:AAF71029.1}
B7Z4J9	cDNA FLJ61133, highly similar to Exocyst complex component 4 {ECO:0000313|EMBL:BAH12585.1}
Q8TDG4	HELQ
A0A0C4DFX9	NELFA
Q8TDG6	Alpha-1,4 glucan phosphorylase {ECO:0000256|RuleBase:RU000587}
A0A0C4DG98	THOC2
A0A0C4DFX7	WDR76
P19419	ELK1
B4DGB3	cDNA FLJ61233, highly similar to Kinesin light chain 1 {ECO:0000313|EMBL:BAG57724.1}
Q8N254	RNA helicase {ECO:0000256|SAAS:SAAS00537695}
Q8N257	HIST3H2BB
P21731	TBXA2R
P21730	C5AR1
A0A1W2PN81	CHRNA7
B7Z4G0	cDNA FLJ51993, highly similar to Ribosomal protein L7-like 1 {ECO:0000313|EMBL:BAH12546.1}
Q59H48	Lymphocyte adaptor protein variant {ECO:0000313|EMBL:BAD92148.1}
Q4VAM3	ACTN3
Q59GS8	Complement component 5 variant {ECO:0000313|EMBL:BAD92268.1}
Q59GS5	Paxillin variant {ECO:0000313|EMBL:BAD92271.1}
P21709	EPHA1
B7Z4G2	cDNA FLJ50416, highly similar to Hamartin {ECO:0000313|EMBL:BAH12548.1}
Q59H46	Integrin beta {ECO:0000256|RuleBase:RU000633}
E0CX09	RFC1
Q59GS3	Proteasome 26S ATPase subunit 5 variant {ECO:0000313|EMBL:BAD92273.1}
A8K9E1	cDNA FLJ77957, highly similar to Homo sapiens HBS1-like (S. cerevisiae) (HBS1L), mRNA {ECO:0000313|E
Q8TDF5	NETO1
Q8TDF6	RASGRP4
Q71DI3	HIST2H3A
B4DGC2	cDNA FLJ56690, highly similar to Tropomyosin beta chain {ECO:0000313|EMBL:BAG57733.1}
F5H169	PSMD9
Q59GR8	TPM1 protein variant {ECO:0000313|EMBL:BAD92278.1}
Q59H39	Signal transducer and activator of transcription {ECO:0000256|RuleBase:RU046415}
F5H0U6	RFC5
Q59H37	Laminin alpha 2 subunit variant {ECO:0000313|EMBL:BAD92159.1}
A0A0C4DFZ1	STX1A
Q59GR5	Phosphoglycerate mutase {ECO:0000256|RuleBase:RU004511}
Q9P202	WHRN
C9JEN4	ICA1L
C9JEN1	DAG1
Q08AG7	MZT1
Q7L1T6	CYB5R4
Q9P206	KIAA1522
Q9P209	CEP72
A0A0C4DFZ9	PAN3
B4DGD3	cDNA FLJ57922, highly similar to Uridine-cytidine kinase 2 {ECO:0000313|EMBL:BAG57744.1}
Q6FGN0	PEX10
P08754	GNAI3
Q8N1I0	DOCK4
O00548	DLL1
Q16589	CCNG2
D2DGW5	DTNA
O00541	PES1
A0A0G2JIJ9	PHF1
A8K9G4	cDNA FLJ77745, highly similar to Homo sapiens neutral sphingomyelinase (N-SMase) activation associat
Q16590	PMS8
A8K9G2	Prohibitin {ECO:0000256|RuleBase:RU366048}
A8K9G9	cDNA FLJ77260, highly similar to Homo sapiens phosphoinositide-3-kinase, catalytic, gamma polypeptid
Q59GD8	CACNA1D
Q15262	PTPRK
D2DGW6	DTNA
Q59GD5	Actin-related protein 3-beta variant {ECO:0000313|EMBL:BAD92411.1}
Q16594	TAF9
Q16595	FXN
Q59GD0	Polo-like kinase variant {ECO:0000313|EMBL:BAD92416.1}
Q6IPM2	IQCE
O00559	EBAG9
Q15269	PWP2
Q5T4Q0	VPS45
Q5JYX0	CDC42
Q6AZ88	CD6
O00555	CACNA1A
B7Z4F6	cDNA FLJ54912, highly similar to 60 kDa heat shock protein, mitochondrial {ECO:0000313|EMBL:BAH12542
A8K9F4	cDNA FLJ77625, highly similar to Homo sapiens vacuolar protein sorting 54 (VPS54), transcript varian
Q59GC9	Syntaxin binding protein 1 variant {ECO:0000313|EMBL:BAD92417.1}
Q2M238	RRN3P1
Q8TCZ2	CD99L2
Q59GC6	Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B {ECO:0000256|RuleBase:RU331113}
Q59GC1	Fragile X mental retardation 1 variant {ECO:0000313|EMBL:BAD92425.1}
Q15276	RABEP1
Q59GC2	Erythrocyte membrane protein band 4.1 like 4B variant {ECO:0000313|EMBL:BAD92424.1}
Q8N1G0	ZNF687
Q8TCY5	MRAP
Q8N1G4	LRRC47
O00560	SDCBP
O00567	NOP56
O00566	MPHOSPH10
A8K9I5	cDNA FLJ77761 {ECO:0000313|EMBL:BAF85389.1}
B7Z4B6	cDNA FLJ61733, highly similar to Merlin {ECO:0000313|EMBL:BAH12502.1}
Q08AT0	SGCZ
Q7M4L6	SHF
Q7L1I2	SV2B
O00570	SOX1
Q9P1J8	PRO1289 {ECO:0000313|EMBL:AAF71054.1}
Q15286	RAB35
X5DP48	ADSL
C9JEH7	RPS4Y1
Q15283	RASA2
Q15287	RNPS1
Q8TCX5	RHPN1
P80075	CCL8
O00571	DDX3X
Q8N1F7	NUP93
O00574	CXCR6
Q8N1F8	STK11IP
Q24JP5	TMEM132A
Q9P1K2	PRO1181 {ECO:0000313|EMBL:AAF71050.1}
B7Z4C7	cDNA FLJ57321, moderately similar to Moesin {ECO:0000313|EMBL:BAH12513.1}
Q15293	RCN1
Q15291	RBBP5
P43088	PTGFR
Q8TCX1	DYNC2LI1
X5DP35	NDE1
Q6IQ16	SPOPL
A0A0C4DGB2	GCLC
O00505	KPNA3
A0A0C4DGB1	DIMT1
O00506	STK25
A8K9K1	Calcium-transporting ATPase {ECO:0000256|RuleBase:RU361146}
B4DG94	cDNA FLJ60489, highly similar to Synaptojanin-2 {ECO:0000313|EMBL:BAG57705.1}
O00501	CLDN5
A8K9K3	cDNA FLJ76961, highly similar to Homo sapiens SH2 domain containing 3C (SH2D3C), transcript variant 
A0A1X8XL64	H3F3AP6
X5DP61	TSC2
A8K9K8	rRNA adenine N(6)-methyltransferase {ECO:0000256|RuleBase:RU362106}
A8K9K6	cDNA FLJ76962, highly similar to Homo sapiens nucleolar protein 5A (56kDa with KKE/D repeat) (NOL5A)
F5H1A3	TBK1
P55075	FGF8
Q96GC6	ZNF274
Q96GC9	VMP1
P55072	VCP
Q96GC5	MRPL48
O00514	Slug {ECO:0000313|EMBL:AAB58705.1}
Q59GH5	COP9 signalosome subunit 5 variant {ECO:0000313|EMBL:BAD92371.1}
Q6IQ26	DENND5A
Q8N1L9	BATF2
H0Y474	ATP6V1G2
B4DFY5	MAP2K1
Q5T4U8	RABGGTB
O00512	BCL9
A0A0G2JIG2	VPS52
B7Z4B2	Aminopeptidase {ECO:0000256|RuleBase:RU364040}
A8K9J7	Histone H2B {ECO:0000256|RuleBase:RU000451}
B7Z4A5	TANGO2
E9PH18	DNAJB6
B4DFY0	cDNA FLJ53313, highly similar to Alpha-actinin-1 {ECO:0000313|EMBL:BAG57591.1}
P82673	MRPS35
P55087	AQP4
Q59GG9	Son of sevenless homolog 1 variant {ECO:0000313|EMBL:BAD92377.1}
P55085	F2RL1
P82675	MRPS5
P55084	HADHB
P55083	MFAP4
P55082	MFAP3
Q6IQ23	PLEKHA7
P55081	MFAP1
Q6IQ22	RAB12
Q6IQ21	ZNF770
O00526	UPK2
Q59GK3	RAS p21 protein activator 1 isoform 1 variant {ECO:0000313|EMBL:BAD92343.1}
Q8N1K5	THEMIS
P55089	UCN
H0Y3Y9	PSMD4
B4DFZ8	cDNA FLJ50482, moderately similar to Trafficking protein particle complex subunit6B {ECO:0000313|EMB
Q5SSR2	MSH5
O00522	KRIT1
Q38Q91	Cysteinyl leukotriene receptor 1 splice variant IV {ECO:0000313|EMBL:ABA01566.1}
H0Y3Z4	NCSTN
Q96GA5	PCTK1
Q96GA3	LTV1
Q5T4S7	UBR4
Q59GJ4	Restin isoform a variant {ECO:0000313|EMBL:BAD92352.1}
Q59GJ5	Uncharacterized protein {ECO:0000313|EMBL:BAD92351.1}
Q59GJ0	Eukaryotic translation initiation factor 4 gamma, 3 variant {ECO:0000313|EMBL:BAD92356.1}
E9PGR3	IL12A
O00533	CHL1
H0Y3Y6	PPP1CB
E9PH38	PPP2R1A
Q38Q88	Cysteinyl leukotriene receptor 1 splice variant V {ECO:0000313|EMBL:ABA01567.1}
Q16627	CCL14
Q16629	SRSF7
Q96GX5	MASTL
P18084	ITGB5
Q16623	STX1A
P18085	ARF4
Q96GX1	TCTN2
Q16625	OCLN
H0Y564	ANAPC1
P18089	ADRA2B
H0Y562	PTPA
A6NNF4	ZNF726
Q8TDU6	GPBAR1
A8K8M7	cDNA FLJ76439, highly similar to Homo sapiens BTB (POZ) domain containing 10 (BTBD10), mRNA {ECO:000
A8K8M6	cDNA FLJ78238, highly similar to Homo sapiens major histocompatibility complex, class I, E, mRNA {EC
Q8N2C7	UNC80
Q8TDU9	RXFP4
Q96GX9	APIP
A0A1V1FM02	TSC1
Q04637	EIF4G1
F5H0C8	ENO2
A8K8M9	cDNA FLJ76939, highly similar to Homo sapiens stromal antigen 3 (STAG3), mRNA {ECO:0000313|EMBL:BAF8
H0Y4V2	RAPGEF1
F5H0C5	PHB2
P20396	TRH
Q16630	CPSF6
P43034	PAFAH1B1
Q9P2B2	PTGFRN
Q16637	SMN1
A0A0C4DGE5	SMC2
P55039	DRG2
Q15303	ERBB4
A0A0C4DGE4	STX3
Q8TE54	SLC26A7
P55036	PSMD4
Q16633	POU2AF1
Q96GW1	HSP90B1
Q16635	TAZ
Q15306	IRF4
H0Y4T1	DHDDS
B4DG68	Nitric oxide synthase {ECO:0000256|PIRNR:PIRNR000333}
Q96GW7	BCAN
H0Y4T7	MTA1
Q96H86	ZNF764
Q96HC4-2	PDLIM5
Q8TE57	ADAMTS16
B4DG64	cDNA FLJ52108, highly similar to DNA polymerase eta {ECO:0000313|EMBL:BAG57675.1}
C9JFA7	GPD1L
Q8N2A8	PLD6
H0Y561	PSMD4
Q05952	TNP2
P55042	RRAD
P56373	P2RX3
P55040	GEM
Q16643	DBN1
Q15311	RALBP1
P43026	GDF5
A0A142FHB8	GLP1R
O00602	FCN1
Q16649	NFIL3
Q16644	MAPKAPK3
O00606	Putative Rab5-interacting protein protein {ECO:0000313|EMBL:AAB50850.1}
P56377	AP1S2
P20382	PMCH
Q15319	POU4F3
Q16647	PTGIS
P68363	TUBA1B
P18065	IGFBP2
P19397	CD53
Q8TE49	OTUD7A
A8K905	Nucleolar complex protein 3 homolog {ECO:0000256|PIRNR:PIRNR028977}
Q96GV9	C5orf30
Q8TDS4	HCAR2
Q8TDS5	OXER1
B4DG73	Conserved oligomeric Golgi complex subunit 6 {ECO:0000256|RuleBase:RU365075}
A2IXV5	MIR cl-10
Q53X12	V-type proton ATPase subunit a {ECO:0000256|RuleBase:RU361189}
B4DFV1	Protein kinase C {ECO:0000256|PIRNR:PIRNR000551, ECO:0000256|SAAS:SAAS01199224}
Q9P2D0	IBTK
P31040	SDHA
Q9P2D1	CHD7
H0Y592	LIMS2
P56385	ATP5ME
Q16651	PRSS8
P82663	MRPS25
B7Z3Y4	NRIP3
P82664	MRPS10
Q16653	MOG
Q16654	PDK4
Q15323	KRT31
P56381	ATP5F1E
Q9P2D7	DNAH1
Q9P2D8	UNC79
Q16650	TBR1
A0A0C4DGI3	CS
A2RRP1	NBAS
Q16659	MAPK6
Q15327	ANKRD1
Q8TDR0	TRAF3IP1
Q15326	ZMYND11
Q8TDR2	STK35
P55058	PLTP
Q16656	NRF1
P20393	NR1D1
P18074	ERCC2
Q15329	E2F5
P55056	APOC4
P18075	BMP7
P55055	NR1H2
A0A0C4DGG9	CHD4
Q16658	FSCN1
P18077	RPL35A
Q05940	SLC18A2
B4DG89	cDNA FLJ57969, highly similar to Nuclear protein localization protein 4 homolog {ECO:0000313|EMBL:BA
H0Y579	RAD23B
B4DG83	cDNA FLJ50136, highly similar to Induced myeloid leukemia cell differentiation protein Mcl-1 {ECO:00
P31025	LCN1
P68371	TUBB4B
Q8TDR4	TCP10L
Q6WZM0	VEGF
H0Y4W2	TRRAP
H0Y580	EIF2B3
P68366	TUBA4A
Q9P2E2	KIF17
P82650	MRPS22
Q9P2E3	ZNFX1
Q16663	CCL15
P55064	AQP5
E7ETR0	RUVBL1
Q9P2E5	CHPF2
Q16665	HIF1A
E9PHH8	PIAS3
Q15334	LLGL1
Q9P2E7	PCDH10
P55061	TMBIM6
Q14003	KCNC3
P43003	SLC1A3
Q5J8M4	Migration-inducing gene 14 {ECO:0000313|EMBL:AAR24621.1}
A0A0C4DGH5	CAND1
P55060	CSE1L
Q14002	CEACAM7
P43004	SLC1A2
Q5J8M3	EMC4
P43005	SLC1A1
Q9P2E9	RRBP1
Q16661	GUCA2B
Q5J8M5	DHPS
A8K920	cDNA FLJ76953, highly similar to Homo sapiens plexin B3 (PLXNB3), mRNA {ECO:0000313|EMBL:BAF85224.1}
P43080	GUCA1A
Q14005	IL16
Q14004	CDK13
Q8TDY2	RB1CC1
Q16666	IFI16
A8K8Q4	DNA ligase {ECO:0000256|RuleBase:RU000617}
A8K923	cDNA FLJ78690, highly similar to Homo sapiens protein phosphatase 4, regulatory subunit 1 (PPP4R1), 
B4DFP5	cDNA FLJ57484, highly similar to Hepatocyte growth factor-regulated tyrosine kinase substrate {ECO:0
Q16667	CDKN3
Q8TDY4	ASAP3
Q14008	CKAP5
Q8N2G4	LYPD1
Q29980	MICB
Q29983	MICA
H0Y4Q3	RANGAP1
Q05923	DUSP2
Q05925	EN1
A6NNK5	TP53BP1
Q16673	PMS7
Q16674	MIA
B7Z482	cDNA FLJ52654 {ECO:0000313|EMBL:BAH12468.1}
Q59HB3	Apolipoprotein B variant {ECO:0000313|EMBL:BAD92083.1}
B3CJ63	MYC
Q16676	FOXD1
Q15345	LRRC41
A0A0C4DGK8	APEX1
Q14012	CAMK1
Q16671	AMHR2
Q59HB0	SHC (Src homology 2 domain containing) transforming protein 1 isoform p66Shc variant {ECO:0000313|EM
Q14011	CIRBP
Q15349	RPS6KA2
Q8TDX6	CSGALNACT1
Q9GZN2	TGIF2
Q8TDX7	NEK7
Q6L8Q7	PDE12
Q9GZN1	ACTR6
A8K8P3	SFI1
Q16678	CYP1B1
B4DFQ8	cDNA FLJ52225, moderately similar to S-adenosylmethionine synthetase isoform type-2 {ECO:0000313|EMB
Q14019	COTL1
Q8N2F8	cDNA PSEC0195 fis, clone HEMBA1001322, highly similar to ALPHA-ADAPTIN C {ECO:0000313|EMBL:BAC11653.
Q8TDX9	PKD1L1
Q8TE99	PXYLP1
Q5T601	ADGRF1
Q59HA8	Oxysterol-binding protein {ECO:0000256|RuleBase:RU003845}
Q9GZM7	TINAGL1
Q9GZM6	OR8D2
Q7L2H7	EIF3M
B7Z3X3	cDNA FLJ56097, highly similar to Homo sapiens dystrobrevin, alpha (DTNA), transcript variant 2, mRNA
Q9GZM8	NDEL1
Q59HA3	IQ motif containing GTPase activating protein 2 variant {ECO:0000313|EMBL:BAD92093.1}
B1B1F5	NPRL3
Q9GZM3	POLR2J2
Q9GZM5	YIPF3
R9WQY1	FMR1
Q8TE85	GRHL3
Q14028	CNGB1
Q8TDW5	SYTL5
Q8TDW7	FAT3
H0Y4S9	KPNA3
E7ETN2	EYA2
Q8TDW0	LRRC8C
P55001	MFAP2
P55000	SLURP1
B4DG32	cDNA FLJ59318, highly similar to SH2 domain-containing protein 3C {ECO:0000313|EMBL:BAG57643.1}
B4DFR2	cDNA FLJ59194, moderately similar to Dynein light chain 2A, cytoplasmic {ECO:0000313|EMBL:BAG57523.1
Q8N2E2	VWDE
Q8N2E5	Protein Wnt {ECO:0000256|RuleBase:RU003500}
D2JYJ3	TLR2
P55008	AIF1
B4DG31	cDNA FLJ61108, highly similar to Plastin-3 {ECO:0000313|EMBL:BAG57642.1}
Q05901	CHRNB3
A0A0G2JHJ2	GTF2H4
Q16690	DUSP5
P55010	EIF5
Q15363	TMED2
Q16695	HIST3H3
Q14032	BAAT
Q16696	CYP2A13
Q14031	COL4A6
Q59HD8	Eukaryotic translation initiation factor 2B, subunit 5 epsilon, 82kDa variant {ECO:0000313|EMBL:BAD9
Q15361	TTF1
B7Z461	cDNA FLJ60122, highly similar to Serine/threonine-protein kinase PCTAIRE-1 {ECO:0000313|EMBL:BAH1244
Q9GZL7	WDR12
Q15366	PCBP2
B7Z3U4	cDNA FLJ55378, moderately similar to Homo sapiens ATP synthase mitochondrial F1 complex assembly fac
Q15365	PCBP1
B7Z3U5	cDNA FLJ52185, highly similar to mRNA decapping enzyme 2 {ECO:0000313|EMBL:BAH12331.1}
Q8TE73	DNAH5
H0Y539	SHC1
B7Z478	PSMB2
P55017	SLC12A3
Q15369	ELOC
Q8TDV5	GPR119
B4DG47	cDNA FLJ56967, highly similar to Adapter-relatedprotein complex 1 beta-1 subunit {ECO:0000313|EMBL:B
Q96GY3	LIN37
P55011	SLC12A2
Q8TDV2	GPR148
A2RRL5	CD1E
D2JYI1	TGFBR2
B4DG45	cDNA FLJ53877, highly similar to Sortilin-related receptor {ECO:0000313|EMBL:BAG57656.1}
Q8N2D6	cDNA PSEC0236 fis, clone HEMBA1007104, highly similar to Laminin gamma-3 chain {ECO:0000313|EMBL:BAC
Q8TE77	SSH3
P57678	GEMIN4
P57679	EVC
B4DFS2	cDNA FLJ58457, highly similar to Protein inhibitor of activated STAT protein 3 {ECO:0000313|EMBL:BAG
Q15370	ELOB
Q59HC8	V-raf murine sarcoma 3611 viral oncogene homolog variant {ECO:0000313|EMBL:BAD92068.1}
P57682	KLF3
J3QW41	cDNA FLJ50748, highly similar to Rho GDP-dissociation inhibitor 1 {ECO:0000313|EMBL:BAG56694.1}
Q9GZK4	OR2H1
Q2M2R1	ANAPC7
Q9GZK7	OR11A1
Q1A5X7	WHAMMP3
Q9GZK6	OR2J1
Q59HC2	Glutamate receptor, metabotropic 1 variant {ECO:0000313|EMBL:BAD92074.1}
F5H0D0	EIF2B1
Q9GZK3	OR2B2
Q15375	EPHA7
P34969	HTR7
H0Y4M5	GTPBP2
Q4LE43	PLCG1 variant protein
B7Z3S8	cDNA FLJ52081, highly similar to Regulatory-associated protein of mTOR {ECO:0000313|EMBL:BAH12314.1}
A8K8U1	cDNA FLJ77762, highly similar to Homo sapiens cullin-associated and neddylation-dissociated 1 (CAND1
P10997	IAPP
Q9P296	C5AR2
B4DFL3	cDNA FLJ56661, highly similar to Proteasome subunit beta type 4 {ECO:0000313|EMBL:BAG57474.1}
Q9P299	COPZ2
Q96GP6	SCARF2
Q8TDM5	SPACA4
Q03399	MCL1
Q03393	PTS
Q59GU3	Voltage-dependent L-type calcium channel subunit alpha {ECO:0000256|RuleBase:RU003808}
Q8TDM0	BCAS4
P32302	CXCR5
