Q9NXB0	MKS1
Q13393	PLD1
Q6PKD3	RDX
Q9NTN9	SEMA4G
Q13394	MAB21L1
Q96NB1	FOPNL
Q9BQD3	KXD1
Q13395	TARBP1
P78346	RPP30
P78347	GTF2I
P78348	ASIC1
Q8N944	AMER3
Q8N8S7	ENAH
P78344	EIF4G2
P78345	RPP38
Q86U28	ISCA2
Q86TQ8	DLST
Q9UGY1	NOL12
A5LHX3	PSMB11
Q03989	ARID5A
Q9Y2C9	TLR6
Q9Y2C2	UST
Q9NTG0	DKFZp434G2016
Q99607	ELF4
P78352	DLG4
Q99608	NDN
Q9BQK8	LPIN3
Q9NTG7	SIRT3
Q86U12	Full-length cDNA clone CS0CAP007YF18 of Thymus of Homo sapiens (human) {ECO:0000313|EMBL:CAD62296.1}
P78337	PITX1
Q9HAZ2	PRDM16
Q6GQQ9	OTUD7B
P78333	GPC5
P78334	GABRE
Q9Y2D1	ATF5
Q9Y2D2	SLC35A3
E7ERK9	EIF2B4
Q86U13	Full-length cDNA clone CS0DF017YJ08 of Fetal brain of Homo sapiens (human) {ECO:0000313|EMBL:CAD6258
Q9Y2D8	SSX2IP
Q9Y2D9	ZNF652
Q02641	CACNB1
Q9Y2D4	EXOC6B
Q02643	GHRHR
P78368	CSNK1G2
P78369	CLDN10
Q3KNS6	ZNF829
Q5SZX6	CCT3
P78364	PHC1
Q96NG8	ZNF582
Q5SZX9	CCT3
Q8N926	cDNA FLJ38501 fis, clone HCHON1000176, moderately similar to Histone deacetylase 5 {ECO:0000313|EMBL
P78367	NKX3-2
Q8N8Q8	COX18
Q86U06	RBM23
Q86U03	Full-length cDNA clone CS0DI003YF22 of Placenta of Homo sapiens (human) {ECO:0000313|EMBL:CAD61898.1
Q9Y2E6	DTX4
Q9NTI2	ATP8A2
P78371	CCT2
Q9BQI5	SGIP1
Q9NTI5	PDS5B
Q9BQI3	EIF2AK1
Q9BQI9	NRIP2
E9PFG7	OGDH
Q9BQI6	SLF1
Q6PKG0	LARP1
P78357	CNTNAP1
Q9HB96	FANCE
Q9HB90	RRAGC
P78356	PIP4K2B
Q5YKI7	GGNBP1
Q86TN1	ARNT2
A6NHA9	OR4C46
E9PFH4	TNPO3
Q9Y2F5	ICE1
Q9NTJ3	SMC4
P78362	SRPK2
P78363	ABCA4
Q9HAW7	UGT1A7
Q9HB89	NMUR1
Q9HAW9	UGT1A8
E9PFH7	MAPK8IP3
Q9HAW8	UGT1A10
E9PF84	IDH3G
P29377	S100G
P29375	KDM5A
Q15935	ZNF77
P29376	LTK
P29373	CRABP2
P29374	ARID4A
P29371	TACR3
P29372	MPG
Q15937	ZNF79
Q8N8G2	VGLL2
E9PF88	MTA3
P53007	SLC25A1
P42345	MTOR
Q9HAN9	NMNAT1
P16066	NPR1
P04080	CSTB
Q9UGU0	TCF20
P04083	ANXA1
P04085	PDGFA
Q9UH65	SWAP70
P31689	DNAJA1
Q15942	ZYX
Q5F2F8	PPP3CB
Q68DX5	DKFZp781H1715
Q15945	DMD
P41002	CCNF
P04090	RLN2
Q9UH73	EBF1
P42331	ARHGAP25
P42330	AKR1C3
Q9UGV2	NDRG3
Q9UH77	KLHL3
P16070	CD44
P42338	PIK3CB
P42336	PIK3CA
Q14623	IHH
P78324	SIRPA
P78325	ADAM8
Q15952	AGRN
P29353	SHC1
Q14627	IL13RA2
Q14626	IL11RA
Q14624	ITIH4
P29350	PTPN6
P78329	CYP4F2
Q6PJZ4	VPS4B
P43657	LPAR6
Q9Y2A7	NCKAP1
P04062	GBA
Q86TC9	MYPN
Q9Y2A9	B3GNT3
P54368	OAZ1
O95500	CLDN14
P78314	SH3BP2
Q13303	KCNAB2
P78316	NOP14
Q68DV3	DKFZp781A0677
P78310	CXADR
Q13304	GPR17
O95503	CBX6
Q13308	PTK7
Q13309	SKP2
P78317	RNF4
P78318	IGBP1
Q6STE5	SMARCD3
Q8N8D1	PDCD7
Q9UH90	FBXO40
Q6IWH7	ANO7
P04070	PROC
Q9HAK2	EBF2
Q9UH92	MLX
Q9Y2B4	TP53TG5
Q9UH99	SUN2
Q68DV7	RNF43
P53041	PPP5C
P16050	ALOX15
P04075	ALDOA
Q86TB9	PATL1
Q9Y2B9	PKIG
Q13310	PABPC4
B5BUP4	DRD2
Q14644	RASA3
Q9UGP8	SEC63
Q14643	ITPR1
Q96NA8	TSNARE1
Q6PKA6	ALDH3A1
Q14642	INPP5A
Q96NA2	RILP
Q6H2H0	KIR2DL2
Q13315	ATM
Q13316	DMP1
Q6H2H3	KIR2DL1
Q13319	CDK5R2
A8K2M8	cDNA FLJ78700, highly similar to Homo sapiens SH2 domain containing 3A, mRNA {ECO:0000313|EMBL:BAF82
Q86TI0	TBC1D1
Q6H2H2	KIR2DL1
Q9BQC6	MRPL57
Q9BQC3	DPH2
Q9HB31	SEBOX
Q14651	PLS1
Q14650	Inducible protein {ECO:0000313|EMBL:AAA79022.1}
Q13324	CRHR2
Q13325	IFIT5
Q13322	GRB10
Q14654	KCNJ11
Q14653	IRF3
Q13323	BIK
P56962	STX17
Q13326	SGCG
Q8N8J0	PI4KAP1
Q14657	LAGE3
A6NHG8	TRAF3
A6NHG9	OR5H14
Q8N8J6	ZNF615
Q9BQB4	SOST
Q9HB29	IL1RL2
B2RUU3	DOCK1
Q86TH3	DVL1
Q9UGR2	ZC3H7B
Q9HB21	PLEKHA1
Q13332	PTPRS
Q9HB20	PLEKHA3
Q7L8L6	FASTKD5
Q13330	MTA1
P56975	NRG3
P28068	HLA-DMB
Q68DY1	ZNF626
P28069	POU1F1
P28066	PSMA5
P28067	HLA-DMA
Q14669	TRIP12
P28065	PSMB9
P28062	PSMB8
Q00059	TFAM
Q9BQA5	HINFP
Q86TG7	PEG10
Q00056	HOXA4
Q9HB19	PLEKHA2
P16083	NQO2
Q9HAP6	LIN7B
P43694	GATA4
Q68DY9	ZNF772
Q9HB15	KCNK12
Q14674	ESPL1
Q13342	SP140
Q9BQA1	WDR77
Q9HAP2	MLXIP
P43699	NKX2-1
Q14671	PUM1
Q14678	KANK1
Q13347	EIF3I
Q14677	CLINT1
Q14676	MDC1
Q13349	ITGAD
P28074	PSMB5
Q6H2G3	KIR3DL1
P28072	PSMB6
P28070	PSMB4
P42356	PI4KA
Q9HB09	BCL2L12
P43681	CHRNA4
Q9HB03	ELOVL3
Q5SZQ8	CELF3
Q14681	KCTD2
Q14680	MELK
Q14684	RRP1B
P43686	PSMC4
Q14683	SMC1A
Q13351	KLF1
Q13352	ITGB3BP
O95677	EYA4
O95674	CDS2
P06899	HIST1H2BJ
P67809	YBX1
O95678	KRT75
Q9NRW1	RAB6B
Q9NS82	SLC7A10
Q9NRW3	APOBEC3C
Q9NRW4	DUSP22
Q9NS84	CHST7
Q9NS86	LANCL2
O95672	ECEL1
Q9NS87	KIF15
Q9NRW7	VPS45
Q99490	AGAP2
O95670	ATP6V1G2
P16220	CREB1
Q99487	PAFAH2
A8K3T2	cDNA FLJ77961, highly similar to Homo sapiens occludin (OCLN), mRNA {ECO:0000313|EMBL:BAF83386.1}
B2R627	cDNA, FLJ92752, highly similar to Homo sapiens integrin, alpha 5 (fibronectin receptor, alphapolypep
P30511	HLA-F
P30512	HLA-A
O95685	PPP1R3D
Q9NS91	RAD18
Q9NRX1	PNO1
Q9NRX2	MRPL17
P30518	AVPR2
Q6PJ43	ACTG1
O95680	XB
Q9NS95	PDNP1
Q9NS98	SEMA3G
E9PFR3	PPP2R5D
O95684	FGFR1OP
O95681	XB
P30510	HLA-C
P18887	XRCC1
P16234	PDGFRA
P16233	PNLIP
P30519	HMOX2
P67812	SEC11A
P29536	LMOD1
A8K3S0	cDNA FLJ76127, highly similar to Homo sapiens replication factor C (activator 1) 5, 36.5kDa (RFC5), 
P30501	HLA-C
F5H018	RAN
P05546	SERPIND1
P04216	THY1
P30504	HLA-C
P04217	A1BG
P05549	TFAP2A
P30505	HLA-C
Q9NRY2	INIP
Q9NRY4	ARHGAP35
Q9NRY6	PLSCR3
Q99471	PFDN5
Q99469	STAC
A6NJ08	MBD3L5
Q99467	CD180
Q6PJ05	ATP6V1D
F1BXA6	Beta-actin {ECO:0000313|EMBL:ADX77906.1}
Q6PJ06	CSNK1A1
P18858	LIG1
Q99466	NOTCH4
P18859	ATP5J
Q8N6Y1	PCDH20
P30508	HLA-C
P29508	SERPINB3
P06881	CALCA
P04222	HLA-C
Q9UFM0	DKFZp434H018
P55854	SUMO3
F5H008	VPS33B
P05556	ITGB1
P55851	UCP2
A8K455	S-adenosylmethionine synthase {ECO:0000256|RuleBase:RU000541}
P04229	HLA-DRB1
Q6PJ21	SPSB3
Q99460	PSMD1
Q9NRZ9	HELLS
P17538	CTRB1
P17535	JUND
P17544	ATF7
Q99459	CDC5L
P17542	TAL1
Q99456	KRT12
Q5SYC1	CLVS2
Q68CL5	TPGS2
Q99457	NAP1L3
P17540	CKMT2
Q99453	PHOX2B
P04233	CD74
P04234	CD3D
P04279	SEMG1
P30566	ADSL
A8K3W9	cDNA FLJ77842 {ECO:0000313|EMBL:BAF83423.1}
Q9NS40	KCNH7
Q6PIV2	FOXR1
Q9UFF9	CNOT8
Q9NRS6	SNX15
A0A1S5WLI2	BRCA2
P41212	ETV6
E7BJ57	CCR5
Q68CQ4	DIEXF
P16260	SLC25A16
P41219	PRPH
P41218	MNDA
B9EGV5	NRG3
P41217	CD200
A8K3X7	cDNA FLJ77081, highly similar to Homo sapiens ISL1 transcription factor, LIM/homeodomain, (islet-1),
A8K496	cDNA FLJ75677, highly similar to Homo sapiens gamma-aminobutyric acid (GABA) A receptor, delta (GABR
P30556	AGTR1
P30559	OXTR
Q5HYI7	MTX3
F5H065	NRIP2
Q96M63	CCDC114
P30550	GRPR
Q96LU5	IMMP1L
Q6PIW4	FIGNL1
Q9NS56	TOPORS
Q6PJ82	EXOC4
P16278	GLB1
Q96LT7	C9orf72
Q96LT9	RNPC3
Q5HYJ1	TECRL
P41208	CETN2
Q68D39	DKFZp686J04131
P28222	HTR1B
P04259	KRT6B
P28223	HTR2A
P28221	HTR1D
Q9NS61	KCNIP2
Q9NS63	16-5-5
Q9NS64	RPRM
P17568	NDUFB7
Q9NS67	GPR27
P30542	ADORA1
Q9NS68	TNFRSF19
Q9NS69	TOMM22
P55809	OXCT1
P04264	KRT1
P30533	LRPAP1
Q15800	MSMO1
K9MTL8	Toll-like receptor 4 {ECO:0000313|EMBL:AFX72303.1}
P30536	TSPO
Q9NS73	MBIP
Q9NS75	CYSLTR2
Q6PIU1	KCNV1
P30530	AXL
Q9NRV9	HEBP1
P30532	CHRNA5
Q68CP9	ARID2
B2R612	cDNA, FLJ92723, highly similar to Homo sapiens Down syndrome critical region gene 1-like 1 (DSCR1L1)
Q96LR5	UBE2E2
B1AKJ6	OSBPL9
Q99496	RNF2
Q99497	PARK7
P04271	S100B
P04275	VWF
B2R617	cDNA, FLJ92729, highly similar to Homo sapiens hypoxia-inducible factor 1, alpha subunit (basic heli
Q9NS00	C1GALT1
Q9UFB7	ZBTB47
Q6UXX9	RSPO2
E9PFI4	LDB2
Q9C0K7	STRADB
Q6IV72	ZNF425
Q03828	EVX2
Q96LI6	HSFY1
Q8N742	KIR2DL2
Q96LI5	CNOT6L
Q75V66	ANO5
Q9NRP0	OSTC
Q9NS15	LTBP3
Q9NRP7	STK36
Q9NS18	GLRX2
Q9C0J8	WDR33
Q6UXY1	BAIAP2L2
B3GQE6	DDX27
Q6PIJ6	FBXO38
Q95IE3	HLA-DRB1
Q9C0J9	BHLHE41
Q8N6Q3	CD177
Q8N726	CDKN2A
Q8N729	NPW
Q9C0J1	B3GNT4
Q9UFD5	DKFZp434N181
Q9UFD9	RIMBP3
Q9NRQ2	PLSCR4
Q9NS23	RASSF1
O60942	RNGTT
Q9NS28	RGS18
Q6UXV4	APOOL
Q8N720	ZNF655
A6NIX2	WTIP
Q8N6P7	IL22RA1
Q9C0I1	MTMR12
H9KVB1	RUNX1
Q9NRR4	DROSHA
Q9NRR5	UBQLN4
Q9NRR6	INPP5E
Q9NS37	CREBZF
Q9NRR8	CDC42SE1
E7ESG8	PPP2CA
Q9C0H5	ARHGAP39
Q9C0H9	SRCIN1
P06858	LPL
P17509	HOXB6
O60928	KCNJ13
O60925	PFDN1
O60921	HUS1
Q99445	GML
A0A0U5J5F5	TNLG4A
Q99442	SEC62
Q9NRK6	ABCB10
Q8N6W1	SMEK1
Q8N6W0	CELF5
Q96LM8	cDNA FLJ25361 fis, clone TST01713 {ECO:0000313|EMBL:BAB71660.1}
P06865	HEXA
P05534	HLA-A
P05538	HLA-DQB2
O60939	SCN2B
Q5HYA8	TMEM67
H9KVD2	SCN5A
O60938	KERA
P17516	AKR1C4
E7ESE2	PHB
P18850	ATF6
O60936	NOL3
A6NIZ1	Ras-related protein Rap-1b-like protein
O60934	NBN
Q99436	PSMB7
Q99437	ATP6V0B
Q9NRL2	BAZ1A
P18846	ATF1
Q99435	NELL2
P18847	ATF3
Q68CJ9	CREB3L3
P18848	ATF4
P06870	KLK1
P04211	IGLV7-43
Q8N766	EMC1
Q8N6U8	GPR161
O60909	B4GALT2
O60906	SMPD2
O60907	TBL1X
O60902	SHOX2
Q9NRM1	ENAM
Q99426	TBCB
Q9NRM2	ZNF277
Q99424	ACOX2
E7ESD9	RAD50
Q9NRM6	IL17RB
Q9NRM7	LATS2
Q96LK0	CEP19
Q6UXZ4	UNC5D
Q8N6T7	SIRT6
E9PG15	YWHAQ
Q7L775	EPM2AIP1
O60911	CTSV
Q6PIL0	IGHV7-81
P18825	ADRA2C
Q9NRN7	AASDHPPT
P18827	SDC1
Q8N752	CSNK1A1L
P06850	CRH
Q99418	CYTH2
Q99419	ICSAT transcription factor {ECO:0000313|EMBL:BAA11335.1}
Q6PIL6	KCNIP4
Q8N6T3	ARFGAP1
Q99417	MYCBP
Q14568	HSP90AA2P
Q13237	PRKG2
Q14566	MCM6
Q14565	DMC1
Q13239	SLA
Q96MC6	MFSD14A
A8K3C3	T-complex protein 1 subunit delta {ECO:0000256|RuleBase:RU004192}
Q49SQ1	GPR33
A8K3C1	cDNA FLJ78510 {ECO:0000313|EMBL:BAF83225.1}
Q7L804	RAB11FIP2
Q02575	NHLH1
Q86SK9	SCD5
A8K3C9	cDNA FLJ76709, highly similar to Homo sapiens Huntington disease-associated protein (HD) mRNA {ECO:0
Q02577	NHLH2
Q14571	ITPR2
Q9NSI5	IGSF5
Q9NSI6	BRWD1
Q13243	SRSF5
Q14574	DSC3
Q14573	ITPR3
Q13241	KLRD1
Q13242	SRSF9
Q13247	SRSF6
Q14576	ELAVL3
B6D4Y2	ALK
Q6PJD5	SHARPIN
Q6PJD6	DVL1
B1AK85	CAPZB
B1AK88	CAPZB
B1AK87	CAPZB
Q86SJ1	CHRM2
A8K3B6	Tyrosine-protein kinase {ECO:0000256|RuleBase:RU362096}
Q86SJ6	DSG4
Q14582	MXD4
Q9HA47	UCK1
Q14586	ZNF267
Q13255	GRM1
Q14584	ZNF266
Q13253	NOG
Q13258	PTGDR
B2R5B6	Histone H2A {ECO:0000256|RuleBase:RU003767}
B2R5B3	Histone H2A {ECO:0000256|RuleBase:RU003767}
Q13257	MAD2L1
Q8N7K0	ZNF433
Q6GPH4	XAF1
Q9NSK0	KLC4
Q02556	IRF8
Q13261	IL15RA
Q14593	ZNF273
Q14592	ZNF460
Q9NSK7	C19orf12
Q96MA1	DMRTB1
Q14590	ZNF235
Q9HA38	ZMAT3
Q14596	NBR1
Q13263	TRIM28
A5YPB6	PDHA1
Q9HA31	EIF2B3
Q13268	DHRS2
Q6GPI1	CTRB2
Q8N7J2	AMER2
Q02548	PAX5
Q02543	RPL18A
Q7L7L0	HIST3H2A
Q13277	STX3
Q13275	SEMA3F
Q9NSD7	RXFP3
Q9NSD9	FARSB
Q8N823	ZNF611
Q6PJG9	LRFN4
Q86T03	PIP4P1
Q02535	ID3
Q01201	RELB
Q13283	G3BP1
Q6PJG6	BRAT1
Q9UFW8	CGGBP1
Q96MG7	NSMCE3
Q9NSE2	CISH
Q13287	NMI
Q6PJG2	ELMSAN1
Q02539	HIST1H1A
Q6U841	SLC4A10
Q13285	NR5A1
Q8N7P3	CLDN22
Q96MF7	NSMCE2
P78453	c-fgr
Q68DD2	PLA2G4F
Q13291	SLAMF1
Q96MF6	COQ10A
Q13296	SCGB2A2
Q9HA84	cDNA FLJ12080 fis, clone HEMBB1002477, highly similar to Human Grb2-associated binder-1 mRNA {ECO:00
Q96ME7	ZNF512
B9EGC0	IL4R
Q9HA82	CERS4
Q8N806	UBR7
Q8N807	PDILT
A8K3I2	cDNA FLJ75532, highly similar to Homo sapiens RAD50 homolog (S. cerevisiae) (RAD50), transcript vari
A0A096LNU6	SPDYE6
P78495	RB1
Q96ME1	FBXL18
E7ESK7	YWHAZ
Q68DA7	FMN1
A8K3H8	cDNA FLJ77680, highly similar to Homo sapiens protein phosphatase 2 (formerly 2A), regulatory subuni
Q02505	MUC3A
F6MZK5	INS
Q4F7X0	ADCY8
Q9HA65	TBC1D17
Q15811	ITSN1
P78423	CX3CL1
Q68D60	DKFZp686N2325
P78424	POU6F2
Q96LZ3	PPP3R2
P55786	NPEPPS
P78426	NKX6-1
Q15814	TBCC
Q15813	TBCE
Q5XG91	DOCK2
Q15819	UBE2V2
P28161	GSTM2
P30481	HLA-B
P30483	HLA-B
P30484	HLA-B
Q6PIZ9	TRAT1
P30485	HLA-B
Q8N7E2	ZNF645
P30486	HLA-B
P78428	TH
P30487	HLA-B
P30488	HLA-B
P55789	GFER
P41134	ID1
P16189	HLA-A
P16188	HLA-A
P30490	HLA-B
P30491	HLA-B
P80748	IGLV3-21
Q5HYM1	DKFZp686O1553
Q9NSA1	FGF21
Q5XG97	NCKAP1L
Q9NSA2	KCND1
Q9NSA3	CTNNBIP1
Q15822	CHRNA2
P30479	HLA-B
P78413	IRX4
P78414	IRX1
P78415	IRX3
P55795	HNRNPH2
Q15825	CHRNA6
O95602	POLR1A
P78411	IRX5
P30475	HLA-B
P78417	GSTO1
P67775	PPP2CA
P30480	HLA-B
Q68D78	DKFZp686L24211
Q68CV8	DKFZp762N1113
P16190	HLA-A
Q9NSB2	KRT84
Q9NSB4	KRT82
Q15833	STXBP2
Q15831	STK11
Q14500	KCNJ12
Q9NSB8	HOMER2
P29474	NOS3
Q15836	VAMP3
P29475	NOS1
Q15835	GRK1
O95613	PCNT
Q15834	CCDC85B
Q96M96	FGD4
P30460	HLA-B
P30461	HLA-B
P30462	HLA-B
P30464	HLA-B
P30466	HLA-B
Q96M94	KLHL15
P04180	LCAT
Q96LW9	ZSCAN31
P04183	TK1
Q5HYK3	COQ5
O95619	YEATS4
Q9UG64	DKFZp586I1223
Q9NSC2	SALL1
E7ESY4	MTA1
Q9NSC5	HOMER3
P30456	HLA-A
A8K3L0	cDNA FLJ76262, highly similar to Homo sapiens I factor (complement) (IF), mRNA {ECO:0000313|EMBL:BAF
Q15843	NEDD8
O95622	ADCY5
P30457	HLA-A
Q14512	FGFBP1
Q15842	KCNJ8
Q14511	NEDD9
P30459	HLA-A
Q14517	FAT1
Q15848	ADIPOQ
Q5HYK7	SH3D19
O95625	ZBTB11
Q15847	ADIRF
Q14515	SPARCL1
P30450	HLA-A
P30453	HLA-A
Q96LW1	ZNF354B
Q96LW4	PRIMPOL
P31785	IL2RG
P30455	HLA-A
A6NIH7	UNC119B
P04196	HRG
O95628	CNOT4
P04198	MYCN
Q14524	SCN5A
O95633	FSTL3
Q15853	USF2
O95630	STAMBP
O95631	NTN1
Q15858	SCN9A
Q14527	HLTF
Q14526	HIC1
Q14525	KRT33B
P41182	BCL6
P41181	AQP2
P41180	CASR
Q06AH7	TF
B2R548	Prefoldin subunit 4 {ECO:0000256|PIRNR:PIRNR016477}
Q86SG6	NEK8
Q9UG01	IFT172
E7ESW6	WDR87
O95639	CPSF4
Q13200	PSMD2
A8K3N2	Mediator of RNA polymerase II transcription subunit 6 {ECO:0000256|PIRNR:PIRNR023869}
Q13203	MYBPH
O95644	NFATC1
Q14534	SQLE
Q14533	KRT81
Q13201	MMRN1
Q9UG07	DKFZp586M1622
Q13202	DUSP8
Q14532	KRT32
Q68CZ2	TNS3
Q13207	TBX2
Q68CZ6	HAUS3
Q13206	DDX10
B1AK44	MAD2L2
B1AK43	MAD2L2
B1AK45	MAD2L2
Q68CZ1	RPGRIP1L
Q8N7H5	PAF1
P41162	ETV3
A6NIJ9	OR6C70
Q86SF2	GALNT7
Q14541	HNF4G
Q13214	SEMA3B
Q68D85	NCR3LG1
Q13219	PAPPA
Q13216	ERCC8
Q13217	DNAJC3
Q15878	CACNA1E
P41161	ETV5
P78406	RAE1
P55769	SNU13
A0A096LNL3	RYK
A8K432	cDNA FLJ76032, highly similar to Homo sapiens potassium inwardly-rectifying channel, subfamily J, me
A8K3R2	BOP1
Q13222	GATA-4
P41159	LEP
Q86SE9	PCGF5
P80723	BASP1
O95665	NTSR2
Q13224	GRIN2B
P55774	CCL18
Q14554	PDIA5
P55773	CCL23
Q13227	GPS2
P55771	PAX9
Q14558	PRPSAP1
Q13228	SELENBP1
P30492	HLA-B
P30493	HLA-B
P30495	HLA-B
B1AJQ6	STX12
P30498	HLA-B
Q8N7F5	cDNA FLJ25692 fis, clone TST04461 {ECO:0000313|EMBL:BAC05333.1}
P30499	HLA-C
P41146	OPRL1
P41145	OPRK1
P41143	OPRD1
Q13232	NME3
Q13233	MAP3K1
Q14563	SEMA3A
Q14562	DHX8
P05204	HMGN2
A8K566	cDNA FLJ78246, highly similar to Homo sapiens splicing factor 3a, subunit 3, 60kDa (SF3A3), mRNA {EC
Q9C037	TRIM4
Q9NR61	DLL4
Q9NR63	CYP26B1
Q96L12	CALR3
Q9NR64	KLHL1
Q9NQU5	PAK6
Q96KP1	EXOC2
Q9C035	TRIM5
Q70EL4	USP43
O60683	PEX10
Q8N5Y2	MSL3
Q70EL1	USP54
Q70EL2	USP45
O60684	KPNA6
O60682	MSC
O95319	CELF2
B2R6S9	cDNA, FLJ93097, highly similar to Homo sapiens low density lipoprotein receptor-related protein asso
Q8N5Y8	PARP16
B2R747	cDNA, FLJ93281, highly similar to Homo sapiens calcium/calmodulin-dependent protein kinase IV (CAMK4
B2R748	cDNA, FLJ93282, highly similar to Homo sapiens interleukin-1 receptor-associated kinase 2 (IRAK2),mR
O95325	Proteasome subunit p58 {ECO:0000313|EMBL:AAC72944.1}
Q9C026	TRIM9
Q9NR71	ASAH2
Q9NQV7	PRDM9
Q9NQV8	PRDM8
Q96KN7	RPGRIP1
P20849	COL9A1
Q96KN3	PKNOX2
Q8N693	ESX1
Q8N5X7	EIF4E3
Q8N697	SLC15A4
Q96KN9	GJD4
O95336	PGLS
A8K4W7	SUCLG1
Q9NR80	ARHGEF4
Q9NQW1	SEC31B
Q9NR81	ARHGEF3
Q9NR82	KCNQ5
Q9NR83	SLC2A4RG
P56817	BACE1
Q9NQW6	ANLN
Q9NQW7	XPNPEP1
Q9NQW8	CNGB3
Q7L5Y9	MAEA
O60669	SLC16A7
O60667	FCMR
P19823	ITIH2
P20810	CAST
Q96KM6	ZNF512B
O60663	LMX1B
P20815	CYP3A5
O60664	PLIN3
B2R761	cDNA, FLJ93299, highly similar to Homo sapiens sterol carrier protein 2 (SCP2), mRNA {ECO:0000313|EM
Q8N680	ZBTB2
P20813	CYP2B6
O60662	KLHL41
B2R762	cDNA, FLJ93300, highly similar to Homo sapiens interferon regulatory factor 6 (IRF6), mRNA {ECO:0000
Q8N684	CPSF7
Q08ET2	SIGLEC14
Q9C005	DPY30
O95347	SMC2
Q9C004	SPRY4
Q9NQX0	PRDM6
Q9C009	FOXQ1
Q9NQX1	PRDM5
P07858	CTSB
Q9NQX3	GPHN
A0A096LPC8	OSBPL9
Q9NQX5	NPDC1
Q9NR96	TLR9
Q9NQX6	ZNF331
Q9NR97	TLR8
O95342	ABCB11
P18510	IL1RN
O95343	SIX3
O95340	PAPSS2
Q9C000	NLRP1
O60678	PRMT3
P20823	HNF1A
P19835	CEL
P18505	GABRB1
Q659A1	ICE2
O60674	JAK2
P19838	NFKB1
P20827	EFNA1
P18507	GABRG2
O60675	MAFK
P18509	ADCYAP1
B2R773	cDNA, FLJ93312, highly similar to Homo sapiens adipose most abundant gene transcript 1 (APM1), mRNA 
O60673	REV3L
A8K4W2	cDNA FLJ78635, highly similar to Homo sapiens ATP synthase, H+ transporting, mitochondrial F0 comple
O60671	RAD1
Q8N5V2	NGEF
P07864	LDHC
Q70EK8	USP53
Q9UEL0	CD95
Q70EK9	USP51
P30203	CD6
Q9C075	KRT23
Q9NR20	DYRK4
Q9NR21	PARP11
P18564	ITGB6
Q9NR22	PRMT8
Q96L50	LRR1
Q9NR23	GDF3
O95352	ATG7
O60645	EXOC3
Q9NR28	DIABLO
Q6PI48	DARS2
O60641	SNAP91
Q96L46	CAPNS2
A0A0U1SHW4	Interferon receptor 1 isoform 4 {ECO:0000313|EMBL:AFN73229.1}
A8K4Z2	cDNA FLJ77120, highly similar to Homo sapiens replication factor C (activator 1) 5, 36.5kDa (RFC5), 
F2Z2Y8	TOLLIP
Q16620-3	NTRK2
P32856	STX2
A6NJT0	UNCX
Q9NR30	DDX21
Q96L42	KCNH8
O95361	TRIM16
Q9NQR1	KMT5A
Q9NR31	SAR1A
Q9UEE5	STK17A
Q9NR33	POLE4
Q6ZRS2-2	SRCAP
O95365	ZBTB7A
Q9NR34	MAN1C1
Q9NQR4	NIT2
Q96KS0	EGLN2
Q9UEE9	CFDP1
O60656	UGT1A9
Q659G9	DKFZp586H0919
Q9NQR9	G6PC2
Q96L35	EPHB4
A0RZB7	DIAPH1
P29218	IMPA1
B2R717	cDNA, FLJ93235, highly similar to Homo sapiens cathepsin L2 (CTSL2), mRNA {ECO:0000313|EMBL:BAG35664
A6NK58	LIPT2
A8K4Y7	Histone H3 {ECO:0000256|RuleBase:RU004471}
A6NK59	ASB14
O95379	TNFAIP8
Q6UXB3	LYPD2
O95377	GJB5
Q6UXB4	CLEC4G
O95371	OR2C1
O95372	LYPLA2
Q96KR1	ZFR
Q9NQS1	AVEN
Q96L34	MARK4
Q9UEF7	KL
Q96KR4	LMLN
Q9NQS3	NECTIN3
Q96L33	RHOV
Q6PHR2	ULK3
Q9NQS5	GPR84
O95376	ARIH2
E9PD24	YWHAZ
Q9NR46	SH3GLB2
P19875	CXCL2
O95373	IPO7
Q9NQS7	INCENP
P19876	CXCL3
P18545	PDE6G
Q9NR48	ASH1L
P17213	BPI
Q6PI26	SHQ1
Q96KQ4	PPP1R13B
Q96KQ7	EHMT2
Q6PI25	CNIH2
P05230	FGF1
P05231	IL6
P20851	C4BPB
Q9UEG0	F11
C9JAF7	SNAP29
Q9NR50	EIF2B3
O95382	MAP3K6
Q96L21	RPL10L
Q9NQT3	HBA1
Q9NQT4	EXOSC5
P19883	FST
Q9C040	TRIM2
E9PCR7	OGDH
Q9NQT5	EXOSC3
Q9NR55	BATF3
Q9NR56	MBNL1
Q9NQT6	FSCN3
O60636	TSPAN2
Q9NQT8	KIF13B
P19878	NCF2
O60635	TSPAN1
Q96KP4	CNDP2
O95390	GDF11
Q96KP6	TNIP3
A6NK75	ZNF98
Q8N5Z5	KCTD17
Q8N5Z9	ATP6V1D
P06576	ATP5B
O95399	UTS2
Q8N628	OR2C3
O95393	BMP10
O60609	GFRA3
O95394	PGM3
O95391	SLU7
O95398	RAPGEF3
O60603	TLR2
O95395	GCNT3
Q658X5	DKFZp666F1010
O95396	MOCS3
Q03701	CEBPZ
O60602	TLR5
Q13085	ACACA
Q96KG9	SCYL1
Q13084	MRPL28
Q6T310	RASL11A
Q13087	PDIA2
Q8N612	FAM160A2
Q8N619	CDK5R1
Q8N5P9	CIDEA
Q9NQN1	OR2S2
